date,district,division,lat,lon,temp_c,humidity,wind_speed,clouds,aqi,pm2_5,o3,no2,so2,co
2025-08-13,Khulna,Khulna,22.937209,89.285274,29.61,78,3.47,100,1,1.95,41.34,1.29,1.81,156.18
2025-08-13,Kishoreganj,Dhaka,24.433982,90.785723,25.96,93,4.76,100,1,2.68,19.26,4.66,1.69,165.73
2025-08-13,Kurigram,Rangpur,25.813013,89.643052,26.11,94,4.22,100,2,13.41,49.25,4.11,1.38,288.49
2025-08-13,Kushtia,Khulna,23.898795,89.129554,28.58,83,3.41,100,2,14.05,30.6,14.08,17.18,349.78
2025-08-13,Lakshmipur,Chattogram,22.944537,90.827635,28.0,84,4.16,100,1,1.75,44.82,0.22,0.1,137.16
2025-08-13,Lalmonirhat,Rangpur,25.916351,89.446139,25.87,94,3.86,100,2,14.69,52.2,4.3,1.67,290.76
2025-08-13,Madaripur,Dhaka,23.167518,90.204727,27.7,87,3.63,100,1,1.39,42.43,0.29,0.18,143.88
2025-08-13,Magura,Khulna,23.488077,89.420182,27.93,86,2.41,100,1,2.93,33.01,2.9,3.57,162.04
2025-08-13,Manikganj,Dhaka,23.832984,89.966688,27.66,84,3.92,100,1,3.47,33.11,2.85,1.82,167.71
2025-08-13,Meherpur,Khulna,23.781785,88.636937,28.87,84,3.68,100,2,13.75,35.52,14.07,16.15,347.75
2025-08-13,Moulvibazar,Sylhet,24.488082,91.763018,26.62,91,1.91,100,1,4.34,25.17,4.88,2.23,183.69
2025-08-13,Munshiganj,Dhaka,23.54838,90.534972,27.68,85,2.92,100,1,1.45,38.25,0.88,0.36,146.77
2025-08-13,Mymensingh,Mymensingh,24.888931,90.384519,26.76,90,4.13,100,1,5.07,27.13,4.82,1.67,205.44
2025-08-13,Naogaon,Rajshahi,24.807323,88.944545,26.03,91,2.15,100,2,21.33,38.74,13.27,17.51,355.35
2025-08-13,Narail,Khulna,25.074884,90.391651,26.33,93,3.12,100,1,5.81,28.8,5.1,1.99,221.46
2025-08-13,Narayanganj,Dhaka,23.623673,90.498807,27.51,85,2.97,100,1,1.74,35.52,1.34,0.49,149.44
2025-08-13,Narsingdi,Dhaka,23.919715,90.715298,25.38,96,3.01,100,1,1.64,32.72,1.53,0.47,151.14
2025-08-13,Natore,Rajshahi,24.413185,88.986668,26.6,91,1.96,100,2,22.37,30.62,15.9,12.95,427.06
2025-08-13,Netrokona,Mymensingh,24.891567,90.712533,26.8,88,5.33,100,1,6.27,15.36,8.43,3.85,244.67
2025-08-13,Nilphamari,Rangpur,25.933927,88.853459,25.59,97,5.27,99,3,33.46,38.69,17.01,18.45,397.15
2025-08-13,Noakhali,Chattogram,22.25408,91.17144,28.09,85,8.01,100,1,2.01,44.91,0.09,0.09,119.39
2025-08-13,Pabna,Rajshahi,24.006808,89.244834,29.03,79,3.17,100,1,9.85,32.91,8.55,8.72,273.43
2025-08-13,Panchagarh,Rangpur,26.320945,88.547114,25.9,95,4.79,95,3,46.53,34.38,15.02,12.43,494.14
2025-08-13,Patuakhali,Barishal,22.008424,90.382683,29.94,76,5.98,100,1,1.7,51.28,0.04,0.11,149.34
2025-08-13,Pirojpur,Barishal,22.50956,90.00725,30.82,67,5.03,100,1,1.72,50.44,0.04,0.08,157.27
2025-08-13,Rajbari,Dhaka,23.739837,89.570413,28.02,83,3.01,100,1,3.9,33.27,3.39,3.61,178.41
2025-08-13,Rajshahi,Rajshahi,24.628543,89.037686,25.97,90,2.73,100,2,16.37,36.76,10.82,10.64,329.49
2025-08-13,Rangamati,Chattogram,22.650921,92.181433,30.29,72,1.05,100,1,1.23,34.97,0.68,0.07,104.74
2025-08-13,Rangpur,Rangpur,25.637614,89.082638,25.62,95,4.24,100,2,23.2,45.03,11.99,14.08,327.18
2025-08-13,Satkhira,Khulna,22.716651,89.074986,29.89,76,5.02,100,1,1.66,46.42,0.17,0.2,156.57
2025-08-13,Shariatpur,Dhaka,23.213284,90.348125,27.51,88,3.98,100,1,1.14,39.0,0.41,0.23,139.18
2025-08-13,Sherpur,Mymensingh,25.022837,90.014974,26.36,92,4.04,100,1,4.68,36.5,2.49,0.52,190.12
2025-08-13,Sirajganj,Rajshahi,24.457224,89.705705,28.37,79,3.75,100,1,4.51,33.11,3.75,1.22,192.43
2025-08-13,Sunamganj,Sylhet,25.067103,91.398582,25.61,95,3.86,100,1,8.98,4.93,14.91,7.12,322.59
2025-08-13,Sylhet,Sylhet,24.89922,91.868527,26.24,90,2.82,100,1,6.41,23.01,7.34,1.55,211.61
2025-08-13,Tangail,Dhaka,24.273851,89.937591,29.33,74,3.1,100,1,4.01,30.76,3.55,1.24,179.14
2025-08-13,Thakurgaon,Rangpur,23.773143,90.359163,27.28,85,3.89,100,1,1.98,34.9,1.52,0.58,148.44
2025-08-14,Bagerhat,Khulna,22.655478,89.794181,31.89,66,5.71,100,1,6.42,41.67,0.86,0.21,142.68
2025-08-14,Bandarban,Chattogram,21.787476,92.412475,31.4,63,0.74,99,1,1.52,38.77,0.18,0.07,90.82
2025-08-14,Barguna,Barishal,22.131336,90.117243,31.2,67,6.83,90,1,6.8,42.72,0.82,0.18,133.08
2025-08-14,Barishal,Barishal,22.493403,90.354801,31.04,68,7.3,100,1,5.2,41.67,0.7,0.14,127.84
2025-08-14,Bhola,Barishal,22.143569,90.790409,28.81,82,8.87,88,1,4.59,42.43,0.62,0.14,122.52
2025-08-14,Bogura,Rajshahi,24.850066,89.372843,31.35,66,4.42,100,1,7.78,24.74,7.16,4.03,226.91
2025-08-14,Brahmanbaria,Chattogram,23.9606,91.119089,31.06,79,2.06,75,1,2.63,36.67,1.53,0.46,122.83
2025-08-14,Chandpur,Chattogram,23.224176,90.6531,30.1,73,6.1,98,1,2.47,40.15,0.68,0.3,119.32
2025-08-14,Chapai Nawabganj,Rajshahi,24.599887,88.285047,31.5,65,4.84,90,2,10.09,14.32,11.27,8.2,268.28
2025-08-14,Chattogram,Chattogram,22.333778,91.834435,31.93,70,3.09,75,1,1.64,40.17,0.25,0.07,91.72
2025-08-14,Chuadanga,Khulna,23.643661,88.846448,30.68,74,4.64,96,2,12.94,22.3,13.32,15.68,293.17
2025-08-14,Cox's Bazar,Chattogram,21.176647,92.003505,28.6,81,8.84,71,1,2.06,41.81,0.3,0.12,96.83
2025-08-14,Cumilla,Chattogram,23.461061,91.180875,28.85,78,3.81,100,1,2.15,39.97,0.81,0.25,112.55
2025-08-14,Dhaka,Dhaka,23.764386,90.389014,26.98,94,3.09,100,1,4.15,39.17,1.7,0.6,139.67
2025-08-14,Dinajpur,Rangpur,25.626071,88.634623,32.09,61,2.96,90,2,14.37,11.32,15.07,9.27,340.86
2025-08-14,Faridpur,Dhaka,23.604018,89.841554,31.31,69,6.25,95,1,5.18,39.16,2.3,1.52,151.57
2025-08-14,Feni,Chattogram,23.01276,91.404923,29.08,74,4.03,100,1,1.73,41.55,0.56,0.16,100.7
2025-08-14,Gaibandha,Rangpur,25.086001,89.869644,31.67,66,3.17,92,1,6.99,25.07,6.0,1.48,217.12
2025-08-14,Gazipur,Dhaka,23.999756,90.417363,27.01,94,3.09,100,1,4.0,38.76,1.86,0.66,139.96
2025-08-14,Gopalganj,Dhaka,23.004994,89.830318,31.86,65,5.75,100,1,4.96,40.4,1.02,0.78,134.27
2025-08-14,Habiganj,Sylhet,24.374603,91.414027,26.5,89,1.56,98,1,3.36,31.54,3.57,1.95,143.87
2025-08-14,Jamalpur,Mymensingh,24.925587,89.943668,31.53,66,3.98,98,1,6.37,27.32,5.33,1.31,203.09
2025-08-14,Jashore,Khulna,23.166526,89.209442,30.99,72,5.47,96,1,6.67,41.67,2.48,3.13,158.61
2025-08-14,Jhalokathi,Barishal,22.56239,90.174282,31.55,66,6.77,100,1,6.05,41.21,0.78,0.17,132.73
2025-08-14,Jhenaidah,Khulna,23.544696,89.173194,30.74,73,4.76,93,1,9.11,34.41,7.16,8.89,212.87
2025-08-14,Joypurhat,Rajshahi,25.111402,88.98842,31.47,65,4.06,94,1,9.82,17.84,10.98,11.49,257.87
2025-08-14,Khagrachhari,Chattogram,23.1078,91.988996,30.18,70,1.17,100,1,1.84,40.14,1.11,0.34,101.07
2025-08-14,Khulna,Khulna,22.937209,89.285274,31.73,68,5.77,100,1,6.64,42.45,1.74,1.69,155.75
2025-08-14,Kishoreganj,Dhaka,24.433982,90.785723,30.92,69,4.67,94,1,3.87,29.26,3.89,1.64,158.33
2025-08-14,Kurigram,Rangpur,25.813013,89.643052,30.36,66,2.36,65,2,11.38,23.5,9.15,1.56,279.26
2025-08-14,Kushtia,Khulna,23.898795,89.129554,30.63,71,5.05,93,2,12.27,21.43,12.61,14.15,286.89
2025-08-14,Lakshmipur,Chattogram,22.944537,90.827635,30.03,73,6.72,100,1,2.45,41.94,0.45,0.12,111.17
2025-08-14,Lalmonirhat,Rangpur,25.916351,89.446139,31.72,61,2.65,88,2,11.62,26.63,8.33,1.33,278.0
2025-08-14,Madaripur,Dhaka,23.167518,90.204727,30.55,73,6.38,99,1,3.78,40.28,0.68,0.19,124.57
2025-08-14,Magura,Khulna,23.488077,89.420182,30.86,72,5.21,94,1,6.04,40.01,2.53,3.04,155.29
2025-08-14,Manikganj,Dhaka,23.832984,89.966688,31.67,65,5.99,96,1,5.56,38.7,2.88,1.74,161.03
2025-08-14,Meherpur,Khulna,23.781785,88.636937,30.64,73,4.8,91,2,13.22,22.1,14.24,14.88,293.38
2025-08-14,Moulvibazar,Sylhet,24.488082,91.763018,26.83,89,1.26,100,1,3.83,31.89,3.71,1.96,150.11
2025-08-14,Munshiganj,Dhaka,23.54838,90.534972,31.43,67,5.95,100,1,3.25,39.58,1.07,0.4,127.57
2025-08-14,Mymensingh,Mymensingh,24.888931,90.384519,31.63,65,3.74,96,1,5.81,26.63,5.63,2.2,196.82
2025-08-14,Naogaon,Rajshahi,24.807323,88.944545,31.49,65,4.74,97,1,9.16,19.62,9.87,9.17,250.5
2025-08-14,Narail,Khulna,25.074884,90.391651,30.85,71,3.04,96,1,6.43,24.52,6.52,2.77,212.34
2025-08-14,Narayanganj,Dhaka,23.623673,90.498807,27.01,65,5.85,100,1,3.63,39.17,1.47,0.53,133.78
2025-08-14,Narsingdi,Dhaka,23.919715,90.715298,30.81,69,5.38,94,1,3.42,38.68,1.52,0.54,132.13
2025-08-14,Natore,Rajshahi,24.413185,88.986668,30.46,73,4.86,99,1,7.83,23.19,7.67,4.52,235.72
2025-08-14,Netrokona,Mymensingh,24.891567,90.712533,31.73,64,3.48,91,1,5.4,25.25,6.69,4.12,196.31
2025-08-14,Nilphamari,Rangpur,25.933927,88.853459,31.8,62,3.02,88,2,13.71,15.5,13.57,6.24,319.39
2025-08-14,Noakhali,Chattogram,22.25408,91.17144,27.78,85,8.45,98,1,2.72,42.5,0.38,0.1,108.76
2025-08-14,Pabna,Rajshahi,24.006808,89.244834,30.47,71,5.25,99,1,8.32,29.63,7.2,6.66,220.33
2025-08-14,Panchagarh,Rangpur,26.320945,88.547114,31.49,62,3.34,78,2,19.46,31.5,8.56,2.87,375.14
2025-08-14,Patuakhali,Barishal,22.008424,90.382683,29.87,75,7.52,91,1,6.07,42.62,0.75,0.16,129.56
2025-08-14,Pirojpur,Barishal,22.50956,90.00725,31.97,64,6.22,100,1,6.05,41.21,0.78,0.17,132.73
2025-08-14,Rajbari,Dhaka,23.739837,89.570413,31.52,67,5.59,97,1,6.19,39.13,3.04,3.23,163.55
2025-08-14,Rajshahi,Rajshahi,24.628543,89.037686,31.2,67,4.65,100,1,7.78,24.18,7.54,5.04,228.93
2025-08-14,Rangamati,Chattogram,22.650921,92.181433,26.82,90,0.95,100,1,1.58,38.02,0.62,0.07,98.83
2025-08-14,Rangpur,Rangpur,25.637614,89.082638,32.31,60,2.97,62,2,13.53,16.92,12.56,6.07,307.93
2025-08-14,Satkhira,Khulna,22.716651,89.074986,31.55,67,6.48,99,1,6.4,44.19,1.06,0.26,158.04
2025-08-14,Shariatpur,Dhaka,23.213284,90.348125,29.71,77,6.75,98,1,3.29,39.82,0.68,0.22,123.37
2025-08-14,Sherpur,Mymensingh,25.022837,90.014974,31.56,66,3.54,100,1,6.56,25.16,5.73,1.47,210.84
2025-08-14,Sirajganj,Rajshahi,24.457224,89.705705,30.44,71,5.76,97,1,5.36,31.98,4.17,1.19,180.48
2025-08-14,Sunamganj,Sylhet,25.067103,91.398582,27.94,84,2.21,92,1,7.72,15.69,11.26,7.41,274.09
2025-08-14,Sylhet,Sylhet,24.89922,91.868527,28.07,80,1.32,93,1,3.66,26.85,4.69,1.2,159.3
2025-08-14,Tangail,Dhaka,24.273851,89.937591,30.93,69,4.96,96,1,5.28,34.11,3.62,1.23,170.36
2025-08-14,Thakurgaon,Rangpur,23.773143,90.359163,27.02,94,3.09,100,1,4.15,39.17,1.7,0.6,139.67
2025-08-15,Bagerhat,Khulna,22.655478,89.794181,33.2,57,3.26,79,1,2.89,55.33,0.27,0.12,122.6
2025-08-15,Bandarban,Chattogram,21.787476,92.412475,31.54,63,0.98,93,1,1.5,39.4,0.22,0.03,98.03
2025-08-15,Barguna,Barishal,22.131336,90.117243,31.22,67,4.98,72,1,2.75,56.88,0.36,0.04,124.37
2025-08-15,Barishal,Barishal,22.493403,90.354801,32.44,60,4.56,76,1,2.58,52.72,0.22,0.04,115.24
2025-08-15,Bhola,Barishal,22.143569,90.790409,28.71,80,4.69,72,1,2.38,55.0,0.21,0.04,117.83
2025-08-15,Bogura,Rajshahi,24.850066,89.372843,32.24,61,3.71,34,2,12.58,59.28,3.5,4.13,189.77
2025-08-15,Brahmanbaria,Chattogram,23.9606,91.119089,33.06,70,2.06,75,1,3.74,36.56,1.86,0.6,146.56
2025-08-15,Chandpur,Chattogram,23.224176,90.6531,30.71,69,2.69,87,1,2.27,38.77,0.8,0.43,122.07
2025-08-15,Chapai Nawabganj,Rajshahi,24.599887,88.285047,32.1,64,4.46,76,2,23.54,57.62,10.1,12.66,308.03
2025-08-15,Chattogram,Chattogram,22.333778,91.834435,31.93,70,5.14,40,1,1.79,40.41,0.31,0.04,99.87
2025-08-15,Chuadanga,Khulna,23.643661,88.846448,31.83,65,3.28,86,2,13.83,51.07,9.97,17.61,284.2
2025-08-15,Cox's Bazar,Chattogram,21.176647,92.003505,28.16,82,5.26,80,1,2.03,48.45,0.16,0.03,107.39
2025-08-15,Cumilla,Chattogram,23.461061,91.180875,27.21,84,0.86,100,1,2.69,38.85,0.98,0.33,126.05
2025-08-15,Dhaka,Dhaka,23.764386,90.389014,31.98,70,2.57,75,1,2.79,37.29,2.24,0.67,145.12
2025-08-15,Dinajpur,Rangpur,25.626071,88.634623,33.13,58,3.24,33,1,7.27,26.4,11.59,9.97,218.54
2025-08-15,Faridpur,Dhaka,23.604018,89.841554,30.69,69,3.5,59,1,4.04,43.61,2.37,1.77,149.02
2025-08-15,Feni,Chattogram,23.01276,91.404923,29.04,75,1.82,88,1,2.39,41.35,0.7,0.2,111.13
2025-08-15,Gaibandha,Rangpur,25.086001,89.869644,32.6,60,2.8,97,1,8.96,53.31,2.1,0.83,175.34
2025-08-15,Gazipur,Dhaka,23.999756,90.417363,32.01,70,2.57,75,1,3.33,33.73,2.88,0.77,160.32
2025-08-15,Gopalganj,Dhaka,23.004994,89.830318,31.8,63,3.73,80,1,2.47,46.4,0.9,1.04,118.21
2025-08-15,Habiganj,Sylhet,24.374603,91.414027,28.51,81,2.11,94,1,5.54,41.94,2.67,2.08,153.92
2025-08-15,Jamalpur,Mymensingh,24.925587,89.943668,31.88,62,2.74,100,1,9.22,55.68,1.97,0.83,171.65
2025-08-15,Jashore,Khulna,23.166526,89.209442,31.77,66,3.07,58,1,4.09,49.84,3.04,4.39,142.86
2025-08-15,Jhalokathi,Barishal,22.56239,90.174282,32.62,58,4.18,81,1,2.56,54.14,0.26,0.04,117.8
2025-08-15,Jhenaidah,Khulna,23.544696,89.173194,31.82,65,3.23,82,1,8.69,48.37,6.86,10.97,208.73
2025-08-15,Joypurhat,Rajshahi,25.111402,88.98842,32.58,59,3.8,37,2,10.4,45.41,7.93,12.22,207.26
2025-08-15,Khagrachhari,Chattogram,23.1078,91.988996,28.35,83,1.28,87,1,2.82,42.04,1.49,0.49,115.5
2025-08-15,Khulna,Khulna,22.937209,89.285274,32.5,61,1.97,79,1,3.78,53.97,1.7,2.29,135.16
2025-08-15,Kishoreganj,Dhaka,24.433982,90.785723,31.43,64,2.89,77,1,7.45,49.74,2.4,1.62,167.49
2025-08-15,Kurigram,Rangpur,25.813013,89.643052,31.3,63,2.02,44,1,8.9,44.92,4.07,1.0,198.99
2025-08-15,Kushtia,Khulna,23.898795,89.129554,32.38,61,3.01,96,2,14.32,55.0,8.08,15.13,276.84
2025-08-15,Lakshmipur,Chattogram,22.944537,90.827635,30.15,70,3.88,89,1,2.47,43.45,0.3,0.12,109.45
2025-08-15,Lalmonirhat,Rangpur,25.916351,89.446139,32.92,57,1.34,36,1,7.19,42.9,3.88,0.71,193.99
2025-08-15,Madaripur,Dhaka,23.167518,90.204727,31.17,69,2.31,100,1,2.29,43.68,0.5,0.22,114.99
2025-08-15,Magura,Khulna,23.488077,89.420182,31.16,69,2.71,55,1,4.88,49.66,2.47,3.99,143.13
2025-08-15,Manikganj,Dhaka,23.832984,89.966688,32.37,60,2.67,73,1,4.88,44.11,2.94,1.9,164.56
2025-08-15,Meherpur,Khulna,23.781785,88.636937,31.97,64,3.58,67,2,14.38,50.56,10.01,15.78,289.22
2025-08-15,Moulvibazar,Sylhet,24.488082,91.763018,30.52,74,1.16,87,1,6.26,44.84,2.38,1.92,153.18
2025-08-15,Munshiganj,Dhaka,23.54838,90.534972,29.69,72,2.61,94,1,2.58,37.52,1.45,0.5,132.98
2025-08-15,Mymensingh,Mymensingh,24.888931,90.384519,31.88,63,2.33,72,1,8.68,52.62,2.75,1.93,177.67
2025-08-15,Naogaon,Rajshahi,24.807323,88.944545,32.83,58,3.64,57,2,14.92,57.89,6.32,10.09,212.96
2025-08-15,Narail,Khulna,25.074884,90.391651,31.89,64,2.21,89,1,8.99,51.71,3.18,2.44,185.09
2025-08-15,Narayanganj,Dhaka,23.623673,90.498807,32.01,71,2.93,85,1,2.95,35.62,2.17,0.64,146.65
2025-08-15,Narsingdi,Dhaka,23.919715,90.715298,29.27,74,2.97,77,1,3.54,31.55,2.74,0.7,161.23
2025-08-15,Natore,Rajshahi,24.413185,88.986668,32.23,64,3.25,100,2,23.95,82.86,3.1,5.83,224.36
2025-08-15,Netrokona,Mymensingh,24.891567,90.712533,32.24,61,1.82,70,1,9.78,50.81,4.43,4.43,196.25
2025-08-15,Nilphamari,Rangpur,25.933927,88.853459,33.06,58,2.79,24,1,6.56,39.14,6.68,6.72,197.31
2025-08-15,Noakhali,Chattogram,22.25408,91.17144,27.92,84,4.66,93,1,2.44,48.23,0.16,0.04,107.71
2025-08-15,Pabna,Rajshahi,24.006808,89.244834,32.69,59,2.92,100,2,13.16,61.3,4.26,7.29,214.28
2025-08-15,Panchagarh,Rangpur,26.320945,88.547114,32.62,58,2.46,24,2,14.2,46.84,5.36,4.0,249.98
2025-08-15,Patuakhali,Barishal,22.008424,90.382683,30.11,74,4.94,50,1,2.63,56.26,0.31,0.04,122.2
2025-08-15,Pirojpur,Barishal,22.50956,90.00725,32.88,57,4.04,90,1,2.56,54.14,0.26,0.04,117.8
2025-08-15,Rajbari,Dhaka,23.739837,89.570413,32.37,61,2.7,39,1,6.86,52.92,2.46,3.92,159.89
2025-08-15,Rajshahi,Rajshahi,24.628543,89.037686,32.56,60,3.5,86,2,16.95,68.18,3.79,5.74,204.1
2025-08-15,Rangamati,Chattogram,22.650921,92.181433,29.98,70,0.54,81,1,2.36,41.17,0.87,0.11,114.16
2025-08-15,Rangpur,Rangpur,25.637614,89.082638,32.98,59,3.44,43,1,5.34,34.35,7.17,6.21,193.93
2025-08-15,Satkhira,Khulna,22.716651,89.074986,31.8,66,3.23,49,1,3.85,59.6,0.43,0.21,128.22
2025-08-15,Shariatpur,Dhaka,23.213284,90.348125,31.23,68,2.69,96,1,2.16,40.07,0.67,0.31,116.59
2025-08-15,Sherpur,Mymensingh,25.022837,90.014974,31.96,62,2.82,93,1,8.02,51.89,2.04,0.74,172.31
2025-08-15,Sirajganj,Rajshahi,24.457224,89.705705,30.83,66,1.43,99,2,11.13,64.02,1.78,1.13,168.01
2025-08-15,Sunamganj,Sylhet,25.067103,91.398582,32.6,61,1.49,78,2,11.84,39.27,11.93,11.57,248.45
2025-08-15,Sylhet,Sylhet,24.89922,91.868527,31.64,64,2.01,75,1,6.33,48.93,3.06,1.03,147.7
2025-08-15,Tangail,Dhaka,24.273851,89.937591,31.69,62,2.14,92,1,8.12,54.98,2.13,1.19,164.36
2025-08-15,Thakurgaon,Rangpur,23.773143,90.359163,32.02,70,2.57,75,1,2.79,37.29,2.24,0.67,145.12
2025-08-16,Bagerhat,Khulna,22.655478,89.794181,33.92,54,2.13,74,2,4.64,64.55,0.16,0.08,120.64
2025-08-16,Bandarban,Chattogram,21.787476,92.412475,32.58,62,0.93,93,1,1.87,43.33,0.16,0.03,104.24
2025-08-16,Barguna,Barishal,22.131336,90.117243,32.48,60,3.7,62,2,4.32,66.54,0.14,0.06,124.27
2025-08-16,Barishal,Barishal,22.493403,90.354801,33.7,54,3.46,78,2,3.35,60.99,0.14,0.04,116.94
2025-08-16,Bhola,Barishal,22.143569,90.790409,29.28,74,3.28,98,2,3.19,61.2,0.13,0.05,116.49
2025-08-16,Bogura,Rajshahi,24.850066,89.372843,33.76,54,2.92,19,2,10.24,52.8,3.35,3.42,183.79
2025-08-16,Brahmanbaria,Chattogram,23.9606,91.119089,31.06,74,3.09,75,1,6.17,48.31,1.43,0.58,145.93
2025-08-16,Chandpur,Chattogram,23.224176,90.6531,32.07,62,1.14,55,1,2.26,44.46,0.52,0.27,114.86
2025-08-16,Chapai Nawabganj,Rajshahi,24.599887,88.285047,33.99,55,3.41,20,2,18.42,65.55,3.98,6.4,196.07
2025-08-16,Chattogram,Chattogram,22.333778,91.834435,29.4,74,2.7,100,1,1.88,46.36,0.27,0.04,107.64
2025-08-16,Chuadanga,Khulna,23.643661,88.846448,32.39,65,3.04,39,1,6.63,39.89,8.0,10.51,193.01
2025-08-16,Cox's Bazar,Chattogram,21.176647,92.003505,28.16,80,4.0,97,1,1.69,45.99,0.07,0.04,100.49
2025-08-16,Cumilla,Chattogram,23.461061,91.180875,33.05,62,1.55,62,1,3.6,46.13,0.91,0.29,126.36
2025-08-16,Dhaka,Dhaka,23.764386,90.389014,30.98,74,1.54,75,1,3.77,48.28,0.9,0.43,129.59
2025-08-16,Dinajpur,Rangpur,25.626071,88.634623,33.98,52,2.26,15,3,29.39,18.98,17.42,12.95,297.85
2025-08-16,Faridpur,Dhaka,23.604018,89.841554,32.47,61,2.78,52,1,3.06,46.94,1.26,0.94,127.84
2025-08-16,Feni,Chattogram,23.01276,91.404923,32.72,62,0.51,98,1,2.64,46.96,0.87,0.26,118.36
2025-08-16,Gaibandha,Rangpur,25.086001,89.869644,34.36,54,0.89,17,1,7.75,51.95,2.19,0.91,170.33
2025-08-16,Gazipur,Dhaka,23.999756,90.417363,31.01,74,1.54,75,1,5.34,50.77,1.08,0.53,142.02
2025-08-16,Gopalganj,Dhaka,23.004994,89.830318,33.34,56,2.59,63,1,3.35,52.0,0.57,0.67,115.56
2025-08-16,Habiganj,Sylhet,24.374603,91.414027,33.8,59,1.18,52,1,8.03,46.03,2.73,1.97,163.57
2025-08-16,Jamalpur,Mymensingh,24.925587,89.943668,33.85,55,1.04,15,1,6.06,50.86,2.09,0.77,160.6
2025-08-16,Jashore,Khulna,23.166526,89.209442,32.73,61,2.56,71,1,4.52,54.79,2.05,2.94,128.61
2025-08-16,Jhalokathi,Barishal,22.56239,90.174282,33.91,53,3.03,87,2,3.69,62.77,0.14,0.05,118.79
2025-08-16,Jhenaidah,Khulna,23.544696,89.173194,32.37,65,2.93,53,1,5.01,45.05,5.18,6.95,157.83
2025-08-16,Joypurhat,Rajshahi,25.111402,88.98842,34.03,54,1.97,19,2,17.8,42.68,7.9,11.69,225.4
2025-08-16,Khagrachhari,Chattogram,23.1078,91.988996,32.54,61,0.19,100,1,3.4,47.54,1.56,0.68,126.92
2025-08-16,Khulna,Khulna,22.937209,89.285274,33.0,59,2.66,53,2,5.27,61.3,1.13,1.53,127.3
2025-08-16,Kishoreganj,Dhaka,24.433982,90.785723,34.35,54,1.25,33,1,5.46,49.09,2.56,1.79,159.94
2025-08-16,Kurigram,Rangpur,25.813013,89.643052,32.07,61,1.52,13,2,15.68,47.98,4.71,0.86,267.9
2025-08-16,Kushtia,Khulna,23.898795,89.129554,32.97,60,2.76,37,1,5.75,38.38,6.79,8.38,186.67
2025-08-16,Lakshmipur,Chattogram,22.944537,90.827635,32.26,62,2.97,79,1,2.3,50.56,0.29,0.08,112.04
2025-08-16,Lalmonirhat,Rangpur,25.916351,89.446139,34.07,54,0.57,11,2,16.13,48.17,4.3,0.72,269.64
2025-08-16,Madaripur,Dhaka,23.167518,90.204727,32.7,61,2.86,85,1,2.89,49.96,0.34,0.18,113.96
2025-08-16,Magura,Khulna,23.488077,89.420182,32.47,64,2.87,64,1,2.89,46.81,1.76,2.2,123.56
2025-08-16,Manikganj,Dhaka,23.832984,89.966688,33.5,56,2.44,48,1,3.08,47.07,1.5,0.92,134.69
2025-08-16,Meherpur,Khulna,23.781785,88.636937,32.67,64,3.2,36,1,8.44,40.39,8.82,10.06,201.34
2025-08-16,Moulvibazar,Sylhet,24.488082,91.763018,32.73,65,1.45,55,1,7.18,41.93,2.85,1.7,160.43
2025-08-16,Munshiganj,Dhaka,23.54838,90.534972,33.85,55,2.25,57,1,3.47,46.89,0.68,0.35,123.52
2025-08-16,Mymensingh,Mymensingh,24.888931,90.384519,34.16,56,0.74,18,1,6.93,44.22,4.24,2.65,173.92
2025-08-16,Naogaon,Rajshahi,24.807323,88.944545,34.15,54,2.6,20,2,14.61,47.8,6.04,8.66,206.24
2025-08-16,Narail,Khulna,25.074884,90.391651,34.18,57,0.55,16,1,8.63,41.9,5.37,3.55,187.8
2025-08-16,Narayanganj,Dhaka,23.623673,90.498807,31.01,53,2.29,59,1,4.4,48.83,0.88,0.44,132.78
2025-08-16,Narsingdi,Dhaka,23.919715,90.715298,33.74,56,1.57,67,1,6.42,51.84,1.03,0.53,146.48
2025-08-16,Natore,Rajshahi,24.413185,88.986668,33.11,60,2.55,25,1,8.23,58.05,2.31,2.59,167.89
2025-08-16,Netrokona,Mymensingh,24.891567,90.712533,34.39,55,0.59,21,2,10.68,35.38,8.46,6.44,212.56
2025-08-16,Nilphamari,Rangpur,25.933927,88.853459,33.66,54,1.91,7,2,22.13,33.75,10.28,8.03,287.23
2025-08-16,Noakhali,Chattogram,22.25408,91.17144,27.99,82,3.05,99,1,2.56,54.75,0.13,0.04,110.86
2025-08-16,Pabna,Rajshahi,24.006808,89.244834,33.55,57,2.76,41,1,4.45,44.67,3.74,3.82,159.03
2025-08-16,Panchagarh,Rangpur,26.320945,88.547114,34.07,53,1.33,5,3,41.18,55.57,7.18,6.1,321.36
2025-08-16,Patuakhali,Barishal,22.008424,90.382683,30.36,70,3.74,84,2,3.94,64.76,0.14,0.06,121.67
2025-08-16,Pirojpur,Barishal,22.50956,90.00725,33.91,53,2.89,81,2,3.69,62.77,0.14,0.05,118.79
2025-08-16,Rajbari,Dhaka,23.739837,89.570413,33.33,58,2.78,35,1,2.89,45.37,1.95,1.98,130.72
2025-08-16,Rajshahi,Rajshahi,24.628543,89.037686,33.95,55,2.68,21,1,9.44,52.58,3.5,4.01,177.63
